id,name,category,year,parts,img_link,set_link,raw_price,mean_price
60285-1,Sports Car,City,2021.0,89.0,/sets/60285-1/77201.jpg/180x180p.jpg,/sets/60285-1/sports-car/,"['\n$15.45\n', '\n$10.00\n', '\n$15.45\n', '\n$10.00\n']",12.72
7688-1,Sports Plane,City > Airport,2010.0,105.0,/sets/7688-1/5690.jpg/180x180p.jpg,/sets/7688-1/sports-plane/,[],0.0
952210-1,Robbie Rolla’s Steamroller,City > Construction,2022.0,29.0,/sets/952210-1/110231.jpg/180x180p.jpg,/sets/952210-1/robbie-rollas-steamroller/,[],0.0
7896-1,Straight and Curved Rails for RC Trains,City > Trains,2006.0,16.0,/sets/7896-1/56010.jpg/180x180p.jpg,/sets/7896-1/straight-and-curved-rails-for-rc-trains/,[],0.0
60236-1,Straight and T-junction,City,2019.0,2.0,/sets/60236-1/14987.jpg/180x180p.jpg,/sets/60236-1/straight-and-t-junction/,"['\n$13.88\n', '\n$13.88\n']",13.88
7280-1,Straight & Crossroad Plates,City,2005.0,2.0,/sets/7280-1/53420.jpg/180x180p.jpg,/sets/7280-1/straight-crossroad-plates/,"['\n$21.28\n', '\n$21.28\n']",21.28
5620-1,Street Cleaner,City > Traffic,2008.0,22.0,/sets/5620-1/4772.jpg/180x180p.jpg,/sets/5620-1/street-cleaner/,[],0.0
4933-1,Street Sweeper,City > Traffic,2007.0,14.0,/sets/4933-1/17094.jpg/180x180p.jpg,/sets/4933-1/street-sweeper/,[],0.0
60249-1,Street Sweeper,City > Traffic,2020.0,89.0,/sets/60249-1/15166.jpg/180x180p.jpg,/sets/60249-1/street-sweeper/,"['\n$22.79\n', '\n$14.00\n', '\n$22.79\n', '\n$14.00\n']",18.4
60299-1,Stunt Competition,City,2021.0,73.0,/sets/60299-1/89738.jpg/180x180p.jpg,/sets/60299-1/stunt-competition/,"['\n$29.99\n', '\n$14.22\n', '\n$14.22\n']",19.48
952108-1,Stuntman with Quad,City,2021.0,28.0,/sets/952108-1/90500.jpg/180x180p.jpg,/sets/952108-1/stuntman-with-quad/,"['\n$3.28\n', '\n$3.28\n']",3.28
60293-1,Stunt Park,City,2021.0,170.0,/sets/60293-1/89844.jpg/180x180p.jpg,/sets/60293-1/stunt-park/,"['\n$17.50\n', '\n$39.99\n', '\n$19.82\n', '\n$17.50\n', '\n$39.99\n', '\n$19.82\n']",25.77
60019-1,Stunt Plane,City > Airport,2013.0,140.0,/sets/60019-1/4301.jpg/180x180p.jpg,/sets/60019-1/stunt-plane/,[],0.0
60323-1,Stunt Plane,City,2022.0,59.0,/sets/60323-1/95840.jpg/180x180p.jpg,/sets/60323-1/stunt-plane/,"['\n$9.99\n', '\n$7.10\n', '\n$9.99\n', '\n$7.10\n']",8.54
60295-1,Stunt Show Arena,City,2021.0,668.0,/sets/60295-1/89710.jpg/180x180p.jpg,/sets/60295-1/stunt-show-arena/,"['\n$60.00\n', '\n$99.99\n', '\n$68.23\n', '\n$60.00\n', '\n$99.99\n']",77.64
60294-1,Stunt Show Truck,City,2021.0,420.0,/sets/60294-1/89721.jpg/180x180p.jpg,/sets/60294-1/stunt-show-truck/,"['\n$48.79\n', '\n$69.99\n', '\n$70.00\n', '\n$48.79\n', '\n$69.99\n', '\n$70.00\n']",62.93
60255-1,Stunt Team,City,2020.0,62.0,/sets/60255-1/18618.jpg/180x180p.jpg,/sets/60255-1/stunt-team/,"['\n$31.99\n', '\n$10.80\n', '\n$31.99\n', '\n$10.80\n']",21.4
60146-1,Stunt Truck,City,2017.0,91.0,/sets/60146-1/6329.jpg/180x180p.jpg,/sets/60146-1/stunt-truck/,"['\n$19.99\n', '\n$19.99\n']",19.99
66707-1,Stuntz Gift Set,City,2022.0,5.0,/sets/66707-1/106918.jpg/180x180p.jpg,/sets/66707-1/stuntz-gift-set/,"['\n$7.99\n', '\n$28.00\n', '\n$7.99\n', '\n$28.00\n']",18.0
5005408-1,Summer Fun Kit,City,2017.0,0.0,/sets/5005408-1/102445.jpg/180x180p.jpg,/sets/5005408-1/summer-fun-kit/,[],0.0
66636-1,Super Pack 2 in 1,City,2020.0,0.0,/sets/66636-1/78973.jpg/180x180p.jpg,/sets/66636-1/super-pack-2-in-1/,[],0.0
66619-1,Super Pack 3-in-1,City,2019.0,0.0,/sets/66619-1/15125.jpg/180x180p.jpg,/sets/66619-1/super-pack-3-in-1/,[],0.0
60011-1,Surfer Rescue,City > Coast Guard,2013.0,32.0,/sets/60011-1/1342.jpg/180x180p.jpg,/sets/60011-1/surfer-rescue/,"['\n$19.99\n', '\n$19.99\n']",19.99
60058-1,SUV with Watercraft,City,2014.0,219.0,/sets/60058-1/476.jpg/180x180p.jpg,/sets/60058-1/suv-with-watercraft/,[],0.0
5004461-1,Swamp Police and Crooks,City,2015.0,0.0,/sets/5004461-1/102753.jpg/180x180p.jpg,/sets/5004461-1/swamp-police-and-crooks/,[],0.0
30311-1,Swamp Police Helicopter,City > Police,2015.0,51.0,/sets/30311-1/7483.jpg/180x180p.jpg,/sets/30311-1/swamp-police-helicopter/,"['\n$6.85\n', '\n$6.85\n']",6.85
60066-1,Swamp Police Starter Set,City > Police,2015.0,78.0,/sets/60066-1/164.jpg/180x180p.jpg,/sets/60066-1/swamp-police-starter-set/,"['\n$44.99\n', '\n$44.99\n']",44.99
60069-1,Swamp Police Station,City > Police,2015.0,707.0,/sets/60069-1/7322.jpg/180x180p.jpg,/sets/60069-1/swamp-police-station/,[],0.0
952106-1,Sweeper,City,2021.0,32.0,/sets/952106-1/89089.jpg/180x180p.jpg,/sets/952106-1/sweeper/,"['\n$2.39\n', '\n$2.39\n']",2.39
60152-1,Sweeper & Excavator,City > Construction,2017.0,299.0,/sets/60152-1/11768.jpg/180x180p.jpg,/sets/60152-1/sweeper-excavator/,[],0.0
7895-1,Switching Tracks for RC Trains,City > Trains,2006.0,8.0,/sets/7895-1/53304.jpg/180x180p.jpg,/sets/7895-1/switching-tracks-for-rc-trains/,"['\n$17.35\n', '\n$17.35\n']",17.35
60238-1,Switch Tracks,City > Trains,2018.0,8.0,/sets/60238-1/192.jpg/180x180p.jpg,/sets/60238-1/switch-tracks/,"['\n$15.99\n', '\n$14.22\n', '\n$15.99\n', '\n$14.22\n']",15.1
60016-1,Tanker Truck,City > Traffic,2013.0,191.0,/sets/60016-1/5467.jpg/180x180p.jpg,/sets/60016-1/tanker-truck/,[],0.0
3180-1,Tank Truck,City > Traffic,2010.0,222.0,/sets/3180-1/5582.jpg/180x180p.jpg,/sets/3180-1/tank-truck/,"['\n$84.29\n', '\n$84.29\n']",84.29
60340-1,The Blade Stunt Challenge,City,2022.0,154.0,/sets/60340-1/101774.jpg/180x180p.jpg,/sets/60340-1/the-blade-stunt-challenge/,"['\n$33.99\n', '\n$32.00\n', '\n$34.99\n', '\n$12.90\n', '\n$14.22\n', '\n$33.99\n', '\n$32.00\n', '\n$34.99\n', '\n$12.90\n', '\n$14.22\n']",25.62
60341-1,The Knockdown Stunt Challenge,City,2022.0,117.0,/sets/60341-1/101770.jpg/180x180p.jpg,/sets/60341-1/the-knockdown-stunt-challenge/,"['\n$33.99\n', '\n$49.43\n', '\n$34.99\n', '\n$14.22\n', '\n$33.99\n', '\n$49.43\n', '\n$34.99\n', '\n$14.22\n']",33.16
4204-1,The Mine,City > Construction,2012.0,748.0,/sets/4204-1/8916.jpg/180x180p.jpg,/sets/4204-1/the-mine/,[],0.0
4499574-1,Tic Tac Toe,City,2006.0,71.0,/sets/4499574-1/14853.jpg/180x180p.jpg,/sets/4499574-1/tic-tac-toe/,[],0.0
5642-1,Tipper Truck,City > Construction,2009.0,27.0,/sets/5642-1/14385.jpg/180x180p.jpg,/sets/5642-1/tipper-truck/,[],0.0
60126-1,Tire Escape,City > Police,2016.0,47.0,/sets/60126-1/11134.jpg/180x180p.jpg,/sets/60126-1/tire-escape/,[],0.0
7281-1,T-Junction & Curved Road Plates,City,2005.0,2.0,/sets/7281-1/53654.jpg/180x180p.jpg,/sets/7281-1/t-junction-curved-road-plates/,"['\n$24.98\n', '\n$24.98\n']",24.98
60331-1,Touring Stunt Bike,City,2022.0,10.0,/sets/60331-1/101830.jpg/180x180p.jpg,/sets/60331-1/touring-stunt-bike/,"['\n$7.97\n', '\n$7.99\n', '\n$9.00\n', '\n$7.97\n', '\n$7.99\n', '\n$9.00\n']",8.32
60292-1,Town Center,City,2021.0,791.0,/sets/60292-1/77008.jpg/180x180p.jpg,/sets/60292-1/town-center/,"['\n$99.90\n', '\n$79.99\n', '\n$99.99\n', '\n$96.99\n', '\n$99.90\n', '\n$79.99\n', '\n$99.99\n', '\n$96.99\n']",94.22
7638-1,Tow Truck,City > Traffic,2009.0,129.0,/sets/7638-1/13639.jpg/180x180p.jpg,/sets/7638-1/tow-truck/,[],0.0
60056-1,Tow Truck,City,2014.0,227.0,/sets/60056-1/223.jpg/180x180p.jpg,/sets/60056-1/tow-truck/,[],0.0
60137-1,Tow Truck Trouble,City > Police,2017.0,144.0,/sets/60137-1/28953.jpg/180x180p.jpg,/sets/60137-1/tow-truck-trouble/,[],0.0
7848-1,Toys 'R' Us Truck,City > Traffic,2010.0,356.0,/sets/7848-1/13311.jpg/180x180p.jpg,/sets/7848-1/toys-r-us-truck/,"['\n$198.00\n', '\n$198.00\n']",198.0
60205-1,Tracks,City > Trains,2018.0,20.0,/sets/60205-1/191.jpg/180x180p.jpg,/sets/60205-1/tracks/,"['\n$19.99\n', '\n$17.99\n', '\n$14.22\n', '\n$19.99\n', '\n$17.99\n', '\n$14.22\n']",17.4
7634-1,Tractor,City > Farm,2009.0,78.0,/sets/7634-1/51520.jpg/180x180p.jpg,/sets/7634-1/tractor/,[],0.0
30353-1,Tractor,City > Construction,2017.0,47.0,/sets/30353-1/2654.jpg/180x180p.jpg,/sets/30353-1/tractor/,[],0.0
60287-1,Tractor,City > Farm,2021.0,148.0,/sets/60287-1/77154.jpg/180x180p.jpg,/sets/60287-1/tractor/,"['\n$19.97\n', '\n$19.99\n', '\n$19.80\n', '\n$19.97\n', '\n$19.99\n', '\n$19.80\n']",19.92
60079-1,Training Jet Transporter,City,2015.0,448.0,/sets/60079-1/9028.jpg/180x180p.jpg,/sets/60079-1/training-jet-transporter/,[],0.0
7997-1,Train Station,City > Trains,2007.0,387.0,/sets/7997-1/56006.jpg/180x180p.jpg,/sets/7997-1/train-station/,[],0.0
60050-1,Train Station,City > Trains,2014.0,423.0,/sets/60050-1/13224.jpg/180x180p.jpg,/sets/60050-1/train-station/,"['\n$219.98\n', '\n$219.98\n']",219.98
60335-1,Train Station,City,2022.0,907.0,/sets/60335-1/101819.jpg/180x180p.jpg,/sets/60335-1/train-station/,"['\n$99.99\n', '\n$91.99\n ', '\n$99.99\n', '\n$119.00\n', '\n$99.99\n', '\n$91.99\n', '\n$99.99\n', '\n$119.00\n']",102.74
7567-1,Traveler,City > Traffic,2010.0,21.0,/sets/7567-1/16788.jpg/180x180p.jpg,/sets/7567-1/traveler/,[],0.0
60258-1,Tuning Workshop,City,2020.0,897.0,/sets/60258-1/14654.jpg/180x180p.jpg,/sets/60258-1/tuning-workshop/,"['\n$54.89\n', '\n$71.77\n', '\n$54.89\n', '\n$71.77\n']",63.33
K7744-1,Ultimate City Police Collection,City > Police,2008.0,0.0,/sets/k7744-1/12787.jpg/180x180p.jpg,/sets/K7744-1/ultimate-city-police-collection/,[],0.0
K7906-1,Ultimate Firefighter Collection,City > Fire,2007.0,0.0,/sets/k7906-1/12799.jpg/180x180p.jpg,/sets/K7906-1/ultimate-firefighter-collection/,[],0.0
66559-1,Ultimate LEGO City Hero Pack,City,2017.0,0.0,/sets/66559-1/12244.jpg/180x180p.jpg,/sets/66559-1/ultimate-lego-city-hero-pack/,[],0.0
60078-1,Utility Shuttle,City,2015.0,155.0,/sets/60078-1/5554.jpg/180x180p.jpg,/sets/60078-1/utility-shuttle/,"['\n$34.71\n', '\n$34.71\n']",34.71
60117-1,Van & Caravan,City > Traffic,2016.0,250.0,/sets/60117-1/13088.jpg/180x180p.jpg,/sets/60117-1/van-caravan/,"['\n$46.90\n', '\n$46.90\n']",46.9
66684-1,Vehicles Gift Set,City,2021.0,5.0,/sets/66684-1/93915.jpg/180x180p.jpg,/sets/66684-1/vehicles-gift-set/,"['\n$49.54\n', '\n$49.54\n']",49.54
60122-1,Volcano Crawler,City,2016.0,324.0,/sets/60122-1/2883.jpg/180x180p.jpg,/sets/60122-1/volcano-crawler/,[],0.0
60124-1,Volcano Exploration Base,City,2016.0,824.0,/sets/60124-1/2841.jpg/180x180p.jpg,/sets/60124-1/volcano-exploration-base/,"['\n$229.99\n', '\n$229.99\n']",229.99
60121-1,Volcano Exploration Truck,City,2016.0,175.0,/sets/60121-1/7353.jpg/180x180p.jpg,/sets/60121-1/volcano-exploration-truck/,[],0.0
60125-1,Volcano Heavy-Lift Helicopter,City,2016.0,1277.0,/sets/60125-1/9081.jpg/180x180p.jpg,/sets/60125-1/volcano-heavy-lift-helicopter/,[],0.0
30350-1,Volcano Jackhammer,City,2016.0,53.0,/sets/30350-1/33660.jpg/180x180p.jpg,/sets/30350-1/volcano-jackhammer/,[],0.0
60120-1,Volcano Starter Set,City,2016.0,83.0,/sets/60120-1/11378.jpg/180x180p.jpg,/sets/60120-1/volcano-starter-set/,"['\n$15.85\n', '\n$15.85\n']",15.85
60123-1,Volcano Supply Helicopter,City,2016.0,330.0,/sets/60123-1/4381.jpg/180x180p.jpg,/sets/60123-1/volcano-supply-helicopter/,"['\n$58.51\n', '\n$58.51\n']",58.51
60070-1,Water Plane Chase,City > Police,2015.0,263.0,/sets/60070-1/5337.jpg/180x180p.jpg,/sets/60070-1/water-plane-chase/,[],0.0
60355-1,Water Police Detective Missions,City,2022.0,278.0,/sets/60355-1/102683.jpg/180x180p.jpg,/sets/60355-1/water-police-detective-missions/,"['\n$29.99\n', '\n$39.99\n', '\n$21.33\n', '\n$29.99\n', '\n$39.99\n', '\n$21.33\n']",30.44
952207-1,Water Police Water Scooter,City,2022.0,25.0,/sets/952207-1/104539.jpg/180x180p.jpg,/sets/952207-1/water-police-water-scooter/,"['\n$3.64\n', '\n$3.64\n']",3.64
60296-1,Wheelie Stunt Bike,City,2021.0,14.0,/sets/60296-1/89803.jpg/180x180p.jpg,/sets/60296-1/wheelie-stunt-bike/,"['\n$7.95\n', '\n$7.99\n', '\n$6.32\n', '\n$7.95\n', '\n$7.99\n', '\n$6.32\n']",7.42
60353-1,Wild Animal Rescue Missions,City,2022.0,246.0,/sets/60353-1/102692.jpg/180x180p.jpg,/sets/60353-1/wild-animal-rescue-missions/,"['\n$34.98\n', '\n$39.99\n', '\n$21.33\n', '\n$34.98\n', '\n$39.99\n', '\n$21.33\n']",32.1
60300-1,Wildlife Rescue ATV,City,2021.0,74.0,/sets/60300-1/87638.jpg/180x180p.jpg,/sets/60300-1/wildlife-rescue-atv/,"['\n$9.99\n', '\n$14.90\n', '\n$9.99\n', '\n$14.90\n']",12.44
60307-1,Wildlife Rescue Camp,City,2021.0,503.0,/sets/60307-1/87343.jpg/180x180p.jpg,/sets/60307-1/wildlife-rescue-camp/,"['\n$90.90\n', '\n$84.99\n', '\n$99.99\n', '\n$159.00\n', '\n$90.90\n', '\n$84.99\n', '\n$99.99\n', '\n$159.00\n']",108.72
30570-1,Wildlife Rescue Hovercraft,City,2021.0,35.0,/sets/30570-1/89119.jpg/180x180p.jpg,/sets/30570-1/wildlife-rescue-hovercraft/,"['\n$7.43\n', '\n$5.00\n', '\n$7.43\n', '\n$5.00\n']",6.22
60301-1,Wildlife Rescue Off-Roader,City,2021.0,159.0,/sets/60301-1/87506.jpg/180x180p.jpg,/sets/60301-1/wildlife-rescue-off-roader/,"['\n$32.38\n', '\n$49.99\n', '\n$89.00\n', '\n$32.38\n', '\n$49.99\n', '\n$89.00\n']",57.12
60302-1,Wildlife Rescue Operation,City,2021.0,525.0,/sets/60302-1/87588.jpg/180x180p.jpg,/sets/60302-1/wildlife-rescue-operation/,"['\n$75.00\n', '\n$89.99\n', '\n$149.00\n', '\n$75.00\n', '\n$89.99\n', '\n$149.00\n']",104.66
60176-1,Wild River Escape,City > Police,2018.0,126.0,/sets/60176-1/15331.jpg/180x180p.jpg,/sets/60176-1/wild-river-escape/,"['\n$18.99\n', '\n$18.99\n']",18.99
7747-1,Wind Turbine Transport,City > Traffic,2009.0,444.0,/sets/7747-1/1684.jpg/180x180p.jpg,/sets/7747-1/wind-turbine-transport/,"['\n$157.68\n', '\n$157.68\n']",157.68
951702-1,Workman and Wheelbarrow,City > Construction,2017.0,14.0,/sets/951702-1/2299.jpg/180x180p.jpg,/sets/951702-1/workman-and-wheelbarrow/,['\n$4.47\n'],4.47
30510-1,90 Years of Cars,Classic,2022.0,71.0,/sets/30510-1/103432.jpg/180x180p.jpg,/sets/30510-1/90-years-of-cars/,"['\n$32.99\n', '\n$3.78\n', '\n$2.93\n', '\n$32.99\n', '\n$3.78\n', '\n$2.93\n']",13.23
11021-1,90 Years of Play,Classic,2022.0,1100.0,/sets/11021-1/100404.jpg/180x180p.jpg,/sets/11021-1/90-years-of-play/,"['\n$36.99\n', '\n$49.99\n', '\n$37.50\n', '\n$36.99\n', '\n$49.99\n', '\n$37.50\n']",41.49
11015-1,Around The World,Classic,2021.0,950.0,/sets/11015-1/88335.jpg/180x180p.jpg,/sets/11015-1/around-the-world/,"['\n$32.00\n', '\n$49.99\n', '\n$37.50\n', '\n$32.00\n', '\n$49.99\n', '\n$37.50\n']",39.83
11002-1,Basic Brick Set,Classic,2019.0,300.0,/sets/11002-1/10873.jpg/180x180p.jpg,/sets/11002-1/basic-brick-set/,"['\n$8.58\n', '\n$11.35\n', '\n$8.58\n', '\n$11.35\n']",9.96
10714-1,Blue Baseplate,Classic,2018.0,1.0,/sets/10714-1/23081.jpg/180x180p.jpg,/sets/10714-1/blue-baseplate/,"['\n$9.08\n', '\n$6.95\n', '\n$9.08\n', '\n$6.95\n']",8.02
11025-1,Blue Baseplate,Classic,2022.0,1.0,/sets/11025-1/98257.jpg/180x180p.jpg,/sets/11025-1/blue-baseplate/,"['\n$7.97\n', '\n$7.99\n', '\n$6.39\n', '\n$7.97\n', '\n$7.99\n', '\n$6.39\n']",7.45
10706-1,Blue Creative Box,Classic,2017.0,78.0,/sets/10706-1/1582.jpg/180x180p.jpg,/sets/10706-1/blue-creative-box/,"['\n$6.73\n', '\n$6.73\n']",6.73
11011-1,Bricks and Animals,Classic,2020.0,1500.0,/sets/11011-1/52145.jpg/180x180p.jpg,/sets/11011-1/bricks-and-animals/,"['\n$65.99\n', '\n$38.97\n', '\n$59.99\n', '\n$58.05\n', '\n$65.99\n', '\n$38.97\n', '\n$59.99\n', '\n$58.05\n']",55.75
11003-1,Bricks and Eyes,Classic,2019.0,451.0,/sets/11003-1/10879.jpg/180x180p.jpg,/sets/11003-1/bricks-and-eyes/,"['\n$83.59\n', '\n$29.74\n', '\n$83.59\n', '\n$29.74\n']",56.67
11019-1,Bricks and Functions,Classic,2022.0,500.0,/sets/11019-1/98039.jpg/180x180p.jpg,/sets/11019-1/bricks-and-functions/,"['\n$28.99\n', '\n$25.57\n', '\n$29.99\n', '\n$24.88\n', '\n$28.99\n', '\n$25.57\n', '\n$29.99\n', '\n$24.88\n']",27.36
10712-1,Bricks and Gears,Classic,2018.0,244.0,/sets/10712-1/6787.jpg/180x180p.jpg,/sets/10712-1/bricks-and-gears/,['\n$28.90\n'],28.9
11001-1,Bricks and Ideas,Classic,2019.0,123.0,/sets/11001-1/10871.jpg/180x180p.jpg,/sets/11001-1/bricks-and-ideas/,"['\n$10.00\n', '\n$7.89\n', '\n$10.00\n', '\n$7.89\n']",8.94
11009-1,Bricks and Lights,Classic,2020.0,441.0,/sets/11009-1/18791.jpg/180x180p.jpg,/sets/11009-1/bricks-and-lights/,"['\n$29.88\n', '\n$24.30\n', '\n$29.88\n', '\n$24.30\n']",27.09
10717-1,Bricks Bricks Bricks,Classic,2018.0,1500.0,/sets/10717-1/13601.jpg/180x180p.jpg,/sets/10717-1/bricks-bricks-bricks/,"['\n$72.00\n', '\n$62.53\n', '\n$72.00\n', '\n$62.53\n']",67.26
11717-1,Bricks Bricks Plates,Classic,2020.0,1504.0,/sets/11717-1/69688.jpg/180x180p.jpg,/sets/11717-1/bricks-bricks-plates/,"['\n$79.97\n', '\n$46.99\n', '\n$69.99\n', '\n$79.33\n', '\n$79.97\n', '\n$46.99\n', '\n$69.99\n', '\n$79.33\n']",69.07
11020-1,Build Together,Classic,2022.0,1601.0,/sets/11020-1/102263.jpg/180x180p.jpg,/sets/11020-1/build-together/,"['\n$99.99\n', '\n$96.54\n', '\n$99.99\n', '\n$96.54\n', '\n$99.99\n']",98.61
66554-1,Classic Quad Pack,Classic,2017.0,0.0,/sets/66554-1/1028.jpg/180x180p.jpg,/sets/66554-1/classic-quad-pack/,[],0.0
10704-1,Creative Box,Classic,2017.0,900.0,/sets/10704-1/11509.jpg/180x180p.jpg,/sets/10704-1/creative-box/,[],0.0
10692-1,Creative Bricks,Classic,2015.0,221.0,/sets/10692-1/6430.jpg/180x180p.jpg,/sets/10692-1/creative-bricks/,"['\n$16.99\n', '\n$14.87\n', '\n$16.99\n', '\n$14.87\n']",15.93
10703-1,Creative Builder Box,Classic,2017.0,502.0,/sets/10703-1/5060.jpg/180x180p.jpg,/sets/10703-1/creative-builder-box/,[],0.0
10705-1,Creative Building Basket,Classic,2016.0,1000.0,/sets/10705-1/5459.jpg/180x180p.jpg,/sets/10705-1/creative-building-basket/,[],0.0
10695-1,Creative Building Box,Classic,2015.0,580.0,/sets/10695-1/13083.jpg/180x180p.jpg,/sets/10695-1/creative-building-box/,[],0.0
11016-1,Creative Building Bricks,Classic,2021.0,1201.0,/sets/11016-1/77592.jpg/180x180p.jpg,/sets/11016-1/creative-building-bricks/,"['\n$79.00\n', '\n$44.99\n', '\n$49.99\n', '\n$63.96\n', '\n$79.00\n', '\n$44.99\n', '\n$49.99\n', '\n$63.96\n']",59.48
10702-1,Creative Building Set,Classic,2016.0,583.0,/sets/10702-1/8435.jpg/180x180p.jpg,/sets/10702-1/creative-building-set/,"['\n$26.99\n', '\n$26.99\n']",26.99
11005-1,Creative Fun,Classic,2019.0,900.0,/sets/11005-1/14811.jpg/180x180p.jpg,/sets/11005-1/creative-fun/,"['\n$29.99\n', '\n$29.99\n']",29.99
11007-1,Creative Green Bricks,Classic,2020.0,60.0,/sets/11007-1/16099.jpg/180x180p.jpg,/sets/11007-1/creative-green-bricks/,"['\n$8.73\n', '\n$8.73\n']",8.73
11017-1,Creative Monsters,Classic,2022.0,140.0,/sets/11017-1/98197.jpg/180x180p.jpg,/sets/11017-1/creative-monsters/,"['\n$9.97\n', '\n$12.50\n', '\n$9.99\n', '\n$9.91\n', '\n$9.97\n', '\n$12.50\n', '\n$9.99\n', '\n$9.91\n']",10.59
11018-1,Creative Ocean Fun,Classic,2022.0,333.0,/sets/11018-1/98094.jpg/180x180p.jpg,/sets/11018-1/creative-ocean-fun/,"['\n$17.99\n', '\n$19.99\n', '\n$14.22\n', '\n$17.99\n', '\n$19.99\n', '\n$14.22\n']",17.4
10713-1,Creative Suitcase,Classic,2018.0,218.0,/sets/10713-1/10349.jpg/180x180p.jpg,/sets/10713-1/creative-suitcase/,"['\n$10.99\n', '\n$19.99\n', '\n$12.15\n', '\n$10.99\n', '\n$19.99\n', '\n$12.15\n']",14.38
10693-1,Creative Supplement,Classic,2015.0,303.0,/sets/10693-1/6672.jpg/180x180p.jpg,/sets/10693-1/creative-supplement/,"['\n$20.42\n', '\n$20.42\n']",20.42
10694-1,Creative Supplement Bright,Classic,2015.0,303.0,/sets/10694-1/2128.jpg/180x180p.jpg,/sets/10694-1/creative-supplement-bright/,"['\n$17.85\n', '\n$17.85\n']",17.85
11012-1,Creative White Bricks,Classic,2021.0,60.0,/sets/11012-1/81581.jpg/180x180p.jpg,/sets/11012-1/creative-white-bricks/,"['\n$8.99\n', '\n$4.99\n', '\n$4.49\n', '\n$8.99\n', '\n$4.99\n', '\n$4.49\n']",6.16
10402-1,Fun Future,Classic,2018.0,186.0,/sets/10402-1/12349.jpg/180x180p.jpg,/sets/10402-1/fun-future/,"['\n$13.49\n', '\n$10.22\n', '\n$13.49\n', '\n$10.22\n']",11.86
10701-1,Gray Baseplate,Classic,2015.0,1.0,/sets/10701-1/4651.jpg/180x180p.jpg,/sets/10701-1/gray-baseplate/,"['\n$12.95\n', '\n$12.95\n']",12.95
11024-1,Gray Baseplate,Classic,2022.0,1.0,/sets/11024-1/98179.jpg/180x180p.jpg,/sets/11024-1/gray-baseplate/,"['\n$14.97\n', '\n$14.99\n', '\n$11.79\n', '\n$14.97\n', '\n$14.99\n', '\n$11.79\n']",13.92
10700-1,Green Baseplate,Classic,2015.0,1.0,/sets/10700-1/9009.jpg/180x180p.jpg,/sets/10700-1/green-baseplate/,"['\n$6.56\n', '\n$6.56\n']",6.56
11023-1,Green Baseplate,Classic,2022.0,1.0,/sets/11023-1/98262.jpg/180x180p.jpg,/sets/11023-1/green-baseplate/,"['\n$7.99\n', '\n$7.70\n', '\n$7.99\n', '\n$7.99\n', '\n$7.70\n']",7.87
10708-1,Green Creative Box,Classic,2017.0,66.0,/sets/10708-1/6032.jpg/180x180p.jpg,/sets/10708-1/green-creative-box/,[],0.0
66666-1,LEGO Masters Co-pack,Classic,2021.0,1.0,/sets/66666-1/90131.jpg/180x180p.jpg,/sets/66666-1/lego-masters-co-pack/,"['\n$34.97\n', '\n$50.00\n', '\n$34.97\n', '\n$50.00\n']",42.48
10696-1,Medium Creative Brick Box,Classic,2015.0,484.0,/sets/10696-1/5054.jpg/180x180p.jpg,/sets/10696-1/medium-creative-brick-box/,"['\n$34.99\n', '\n$26.99\n', '\n$34.99\n', '\n$26.99\n']",30.99
10405-1,Mission to Mars,Classic,2018.0,871.0,/sets/10405-1/16236.jpg/180x180p.jpg,/sets/10405-1/mission-to-mars/,"['\n$79.99\n', '\n$52.11\n', '\n$79.99\n', '\n$52.11\n']",66.05
10404-1,Ocean's Bottom,Classic,2018.0,579.0,/sets/10404-1/11258.jpg/180x180p.jpg,/sets/10404-1/oceans-bottom/,"['\n$119.99\n', '\n$34.69\n', '\n$119.99\n', '\n$34.69\n']",77.34
10709-1,Orange Creative Box,Classic,2017.0,60.0,/sets/10709-1/6063.jpg/180x180p.jpg,/sets/10709-1/orange-creative-box/,"['\n$6.87\n', '\n$6.87\n']",6.87
10401-1,Rainbow Fun,Classic,2018.0,85.0,/sets/10401-1/1121.jpg/180x180p.jpg,/sets/10401-1/rainbow-fun/,"['\n$7.26\n', '\n$7.26\n']",7.26
10707-1,Red Creative Box,Classic,2017.0,55.0,/sets/10707-1/6339.jpg/180x180p.jpg,/sets/10707-1/red-creative-box/,"['\n$7.33\n', '\n$7.33\n']",7.33
10699-1,Sand Baseplate,Classic,2015.0,1.0,/sets/10699-1/6006.jpg/180x180p.jpg,/sets/10699-1/sand-baseplate/,"['\n$25.65\n', '\n$25.65\n']",25.65
11022-1,Space Mission,Classic,2022.0,1700.0,/sets/11022-1/102256.jpg/180x180p.jpg,/sets/11022-1/space-mission/,"['\n$89.99\n', '\n$69.99\n', '\n$99.16\n', '\n$80.32\n', '\n$89.99\n', '\n$69.99\n', '\n$99.16\n']",85.51
11010-1,White Baseplate,Classic,2020.0,1.0,/sets/11010-1/18601.jpg/180x180p.jpg,/sets/11010-1/white-baseplate/,"['\n$7.99\n', '\n$9.08\n ', '\n$6.54\n', '\n$7.99\n', '\n$9.08\n', '\n$6.54\n']",7.87
